year,overall_rating,player_name,z
2007,76.0,Thomas Sorensen,1.1934711504759021
2010,77.0,Thomas Sorensen,1.3295343493204588
2011,75.0,Thomas Sorensen,1.0574079516313457
2007,80.5,Matthew Upson,1.805755545276407
2008,79.0,Matthew Upson,1.601660747009572
2009,81.0,Matthew Upson,1.8737871446986851
2010,80.0,Matthew Upson,1.7377239458541285
2011,76.5,Matthew Upson,1.2615027498981806
2007,77.0,Mikael Forssell,1.3295343493204588
2008,75.0,Mikael Forssell,1.0574079516313457
2010,77.5,Scott Dann,1.3975659487427372
2011,77.0,Scott Dann,1.3295343493204588
2012,75.5,Scott Dann,1.125439551053624
2015,77.33333333333333,Scott Dann,1.3748887489353103
2016,78.0,Scott Dann,1.4655975481650154
2007,76.5,Walter Pandiani,1.2615027498981806
2008,77.0,Walter Pandiani,1.3295343493204588
2009,76.0,Walter Pandiani,1.1934711504759021
2010,76.0,Walter Pandiani,1.1934711504759021
2013,75.5,Leon Britton,1.125439551053624
2014,75.0,Leon Britton,1.0574079516313457
2015,76.0,Leon Britton,1.1934711504759021
2007,75.0,Tugay Kerimoglou,1.0574079516313457
2007,84.0,Morten Gamst Pedersen,2.281976741232355
2008,80.0,Morten Gamst Pedersen,1.7377239458541285
2009,78.0,Morten Gamst Pedersen,1.4655975481650154
2010,78.0,Morten Gamst Pedersen,1.4655975481650154
2011,79.0,Morten Gamst Pedersen,1.601660747009572
2012,75.5,Morten Gamst Pedersen,1.125439551053624
2007,77.5,Ryan Nelsen,1.3975659487427372
2008,77.0,Ryan Nelsen,1.3295343493204588
2009,77.0,Ryan Nelsen,1.3295343493204588
2010,78.0,Ryan Nelsen,1.4655975481650154
2011,77.5,Ryan Nelsen,1.3975659487427372
2007,77.0,Steven Reid,1.3295343493204588
2008,75.0,Steven Reid,1.0574079516313457
2007,81.5,El Hadji Diouf,1.9418187441209633
2008,78.0,El Hadji Diouf,1.4655975481650154
2009,77.0,El Hadji Diouf,1.3295343493204588
2010,76.0,El Hadji Diouf,1.1934711504759021
2007,80.0,Jussi Jaaskelainen,1.7377239458541285
2008,78.0,Jussi Jaaskelainen,1.4655975481650154
2009,80.0,Jussi Jaaskelainen,1.7377239458541285
2010,79.0,Jussi Jaaskelainen,1.601660747009572
2011,78.5,Jussi Jaaskelainen,1.5336291475872936
2012,75.0,Jussi Jaaskelainen,1.0574079516313457
2007,80.0,Kevin Nolan,1.7377239458541285
2008,79.0,Kevin Nolan,1.601660747009572
2009,77.0,Kevin Nolan,1.3295343493204588
2010,76.0,Kevin Nolan,1.1934711504759021
2011,78.0,Kevin Nolan,1.4655975481650154
2007,77.5,Kevin Davies,1.3975659487427372
2008,75.0,Kevin Davies,1.0574079516313457
2009,76.0,Kevin Davies,1.1934711504759021
2010,77.0,Kevin Davies,1.3295343493204588
2011,77.5,Kevin Davies,1.3975659487427372
2007,79.0,Tal Ben Haim,1.601660747009572
2008,76.0,Tal Ben Haim,1.1934711504759021
2007,83.5,Darren Bent,2.2139451418100764
2008,79.0,Darren Bent,1.601660747009572
2009,78.0,Darren Bent,1.4655975481650154
2010,81.5,Darren Bent,1.9418187441209633
2011,82.0,Darren Bent,2.0098503435432415
2012,82.0,Darren Bent,2.0098503435432415
2013,79.0,Darren Bent,1.601660747009572
2007,75.0,Jerome Thomas,1.0574079516313457
2008,76.0,Geremi,1.1934711504759021
2007,78.5,Carlo Cudicini,1.5336291475872936
2008,75.0,Carlo Cudicini,1.0574079516313457
2009,77.0,Carlo Cudicini,1.3295343493204588
2010,75.0,Carlo Cudicini,1.0574079516313457
2011,75.5,Carlo Cudicini,1.125439551053624
2012,75.0,Carlo Cudicini,1.0574079516313457
2008,77.0,Lassana Diarra,1.3295343493204588
2009,81.5,Lassana Diarra,1.9418187441209633
2010,82.0,Lassana Diarra,2.0098503435432415
2011,81.0,Lassana Diarra,1.8737871446986851
2012,80.5,Lassana Diarra,1.805755545276407
2013,80.0,Lassana Diarra,1.7377239458541285
2014,80.66666666666667,Lassana Diarra,1.8284327450838336
2015,81.0,Lassana Diarra,1.8737871446986851
2016,82.0,Lassana Diarra,2.0098503435432415
2016,75.0,Scott Sinclair,1.0574079516313457
2007,77.0,James Beattie,1.3295343493204588
2007,76.0,James McFadden,1.1934711504759021
2008,76.0,James McFadden,1.1934711504759021
2010,77.5,James McFadden,1.3975659487427372
2008,75.0,James Vaughan,1.0574079516313457
2007,80.5,Joseph Yobo,1.805755545276407
2008,80.0,Joseph Yobo,1.7377239458541285
2009,80.0,Joseph Yobo,1.7377239458541285
2010,76.0,Joseph Yobo,1.1934711504759021
2011,75.0,Joseph Yobo,1.0574079516313457
2012,75.0,Joseph Yobo,1.0574079516313457
2014,74.66666666666667,Joseph Yobo,1.0120535520164942
2007,76.0,Lee Carsley,1.1934711504759021
2008,75.0,Leon Osman,1.0574079516313457
2009,76.5,Leon Osman,1.2615027498981806
2010,76.0,Leon Osman,1.1934711504759021
2011,76.0,Leon Osman,1.1934711504759021
2012,78.0,Leon Osman,1.4655975481650154
2013,76.66666666666667,Leon Osman,1.2841799497056072
2014,76.0,Leon Osman,1.1934711504759021
2015,75.75,Leon Osman,1.1594553507647631
2016,75.0,Leon Osman,1.0574079516313457
2007,80.0,Mikel Arteta,1.7377239458541285
2008,82.0,Mikel Arteta,2.0098503435432415
2009,83.0,Mikel Arteta,2.1459135423877984
2010,80.5,Mikel Arteta,1.805755545276407
2011,82.0,Mikel Arteta,2.0098503435432415
2012,81.0,Mikel Arteta,1.8737871446986851
2013,82.0,Mikel Arteta,2.0098503435432415
2014,80.22222222222223,Mikel Arteta,1.7679602122640308
2015,80.5,Mikel Arteta,1.805755545276407
2016,78.0,Mikel Arteta,1.4655975481650154
2007,80.0,Per Kroeldrup,1.7377239458541285
2008,77.0,Per Kroeldrup,1.3295343493204588
2009,76.5,Per Kroeldrup,1.2615027498981806
2010,76.0,Per Kroeldrup,1.1934711504759021
2011,75.0,Per Kroeldrup,1.0574079516313457
2012,75.0,Per Kroeldrup,1.0574079516313457
2007,79.0,Simon Davies,1.601660747009572
2008,75.0,Simon Davies,1.0574079516313457
2009,75.0,Simon Davies,1.0574079516313457
2010,75.0,Simon Davies,1.0574079516313457
2007,75.5,Collins John,1.125439551053624
2015,75.0,Kieren Westwood,1.0574079516313457
2009,78.0,Hurtado Perez Moises,1.4655975481650154
2010,77.0,Hurtado Perez Moises,1.3295343493204588
2007,75.0,Heidar Helguson,1.0574079516313457
2007,77.0,Jaroslav Drobny,1.3295343493204588
2008,77.0,Jaroslav Drobny,1.3295343493204588
2009,80.5,Jaroslav Drobny,1.805755545276407
2010,80.5,Jaroslav Drobny,1.805755545276407
2011,78.0,Jaroslav Drobny,1.4655975481650154
2012,77.5,Jaroslav Drobny,1.3975659487427372
2013,77.0,Jaroslav Drobny,1.3295343493204588
2014,76.25,Jaroslav Drobny,1.2274869501870413
2015,76.5,Jaroslav Drobny,1.2615027498981806
2007,77.0,Boudewijn Zenden,1.3295343493204588
2010,75.0,Jonathan De Guzman,1.0574079516313457
2011,77.5,Jonathan De Guzman,1.3975659487427372
2012,76.0,Jonathan De Guzman,1.1934711504759021
2013,75.25,Jonathan De Guzman,1.0914237513424847
2014,76.0,Jonathan De Guzman,1.1934711504759021
2015,76.75,Jonathan De Guzman,1.2955185496093196
2016,76.0,Jonathan De Guzman,1.1934711504759021
2007,81.0,John Arne Riise,1.8737871446986851
2008,79.0,John Arne Riise,1.601660747009572
2009,78.5,John Arne Riise,1.5336291475872936
2010,79.5,John Arne Riise,1.6696923464318503
2011,77.5,John Arne Riise,1.3975659487427372
2012,76.0,John Arne Riise,1.1934711504759021
2013,74.71428571428571,John Arne Riise,1.0185327519614715
2008,76.0,Jose Miguel Josemi,1.1934711504759021
2007,79.0,Mohamed Lamine Sissoko,1.601660747009572
2008,79.0,Mohamed Lamine Sissoko,1.601660747009572
2009,80.0,Mohamed Lamine Sissoko,1.7377239458541285
2010,79.0,Mohamed Lamine Sissoko,1.601660747009572
2011,76.5,Mohamed Lamine Sissoko,1.2615027498981806
2012,78.0,Mohamed Lamine Sissoko,1.4655975481650154
2014,74.84615384615384,Mohamed Lamine Sissoko,1.0364751518091053
2015,75.5,Mohamed Lamine Sissoko,1.125439551053624
2007,81.0,Sami Hyypiae,1.8737871446986851
2008,77.0,Sami Hyypiae,1.3295343493204588
2009,76.5,Sami Hyypiae,1.2615027498981806
2010,80.0,Sami Hyypiae,1.7377239458541285
2011,80.0,Sami Hyypiae,1.7377239458541285
2008,77.0,Stephen Warnock,1.3295343493204588
2009,78.0,Stephen Warnock,1.4655975481650154
2010,78.5,Stephen Warnock,1.5336291475872936
2011,75.0,Stephen Warnock,1.0574079516313457
2007,79.0,Steve Finnan,1.601660747009572
2008,76.0,Steve Finnan,1.1934711504759021
2009,75.0,Steve Finnan,1.0574079516313457
2009,77.0,Ben Foster,1.3295343493204588
2011,79.0,Ben Foster,1.601660747009572
2012,78.0,Ben Foster,1.4655975481650154
2013,78.0,Ben Foster,1.4655975481650154
2014,78.0,Ben Foster,1.4655975481650154
2015,79.0,Ben Foster,1.601660747009572
2008,76.0,Darren Fletcher,1.1934711504759021
2009,78.5,Darren Fletcher,1.5336291475872936
2010,82.5,Darren Fletcher,2.07788194296552
2011,81.0,Darren Fletcher,1.8737871446986851
2012,80.5,Darren Fletcher,1.805755545276407
2013,79.28571428571429,Darren Fletcher,1.640535946679446
2014,76.5,Darren Fletcher,1.2615027498981806
2015,74.75,Darren Fletcher,1.0233921519202065
2016,75.0,Darren Fletcher,1.0574079516313457
2007,78.0,John O'Shea,1.4655975481650154
2008,76.0,John O'Shea,1.1934711504759021
2009,80.0,John O'Shea,1.7377239458541285
2010,80.0,John O'Shea,1.7377239458541285
2011,76.0,John O'Shea,1.1934711504759021
2012,77.5,John O'Shea,1.3975659487427372
2013,75.0,John O'Shea,1.0574079516313457
2014,75.0,John O'Shea,1.0574079516313457
2015,74.8,John O'Shea,1.0301953118624338
2007,85.5,Ryan Giggs,2.4860715394991897
2008,82.0,Ryan Giggs,2.0098503435432415
2009,83.0,Ryan Giggs,2.1459135423877984
2010,83.0,Ryan Giggs,2.1459135423877984
2011,82.5,Ryan Giggs,2.07788194296552
2012,81.5,Ryan Giggs,1.9418187441209633
2013,80.0,Ryan Giggs,1.7377239458541285
2014,78.66666666666667,Ryan Giggs,1.5563063473947205
2013,76.33333333333333,Darron Gibson,1.2388255500907537
2014,76.0,Darron Gibson,1.1934711504759021
2015,76.0,Darron Gibson,1.1934711504759021
2010,80.0,Adam Johnson,1.7377239458541285
2011,81.5,Adam Johnson,1.9418187441209633
2012,80.0,Adam Johnson,1.7377239458541285
2013,78.0,Adam Johnson,1.4655975481650154
2014,77.0,Adam Johnson,1.3295343493204588
2015,78.0,Adam Johnson,1.4655975481650154
2007,81.5,Aiyegbeni Yakubu,1.9418187441209633
2008,82.5,Aiyegbeni Yakubu,2.07788194296552
2009,80.0,Aiyegbeni Yakubu,1.7377239458541285
2010,77.0,Aiyegbeni Yakubu,1.3295343493204588
2007,75.0,Chris Riggott,1.0574079516313457
2008,77.0,David Wheater,1.3295343493204588
2009,75.0,David Wheater,1.0574079516313457
2011,76.0,Emanuel Pogatetz,1.1934711504759021
2012,76.5,Emanuel Pogatetz,1.2615027498981806
2013,75.0,Emanuel Pogatetz,1.0574079516313457
2007,80.0,Salva Ballesta,1.7377239458541285
2008,76.0,Salva Ballesta,1.1934711504759021
2007,76.5,Fabio Rochemback,1.2615027498981806
2008,75.0,Fabio Rochemback,1.0574079516313457
2009,76.0,Fabio Rochemback,1.1934711504759021
2013,74.8,James Morrison,1.0301953118624338
2007,81.0,Joey Barton,1.8737871446986851
2008,75.0,Joey Barton,1.0574079516313457
2011,79.0,Joey Barton,1.601660747009572
2012,78.0,Joey Barton,1.4655975481650154
2013,75.5,Joey Barton,1.125439551053624
2014,74.8,Joey Barton,1.0301953118624338
2016,75.0,Joey Barton,1.0574079516313457
2007,77.0,Micah Richards,1.3295343493204588
2008,82.0,Micah Richards,2.0098503435432415
2009,78.5,Micah Richards,1.5336291475872936
2010,78.5,Micah Richards,1.5336291475872936
2011,79.5,Micah Richards,1.6696923464318503
2012,80.0,Micah Richards,1.7377239458541285
2013,78.85714285714286,Micah Richards,1.582223147174636
2014,77.4,Micah Richards,1.3839596288582823
2015,77.42857142857143,Micah Richards,1.387847148825269
2016,77.6,Micah Richards,1.411172268627192
2010,77.0,Nedum Onuoha,1.3295343493204588
2011,75.5,Nedum Onuoha,1.125439551053624
2012,75.0,Nedum Onuoha,1.0574079516313457
2014,75.0,Nedum Onuoha,1.0574079516313457
2015,74.8,Nedum Onuoha,1.0301953118624338
2016,76.0,Nedum Onuoha,1.1934711504759021
2007,76.5,Richard Dunne,1.2615027498981806
2008,80.0,Richard Dunne,1.7377239458541285
2009,75.5,Richard Dunne,1.125439551053624
2010,80.0,Richard Dunne,1.7377239458541285
2011,77.5,Richard Dunne,1.3975659487427372
2012,76.0,Richard Dunne,1.1934711504759021
2013,74.85714285714286,Richard Dunne,1.0379703517964096
2014,74.75,Richard Dunne,1.0233921519202065
2008,75.0,Stephen Ireland,1.0574079516313457
2009,79.0,Stephen Ireland,1.601660747009572
2010,80.5,Stephen Ireland,1.805755545276407
2011,76.5,Stephen Ireland,1.2615027498981806
2012,76.0,Stephen Ireland,1.1934711504759021
2013,76.57142857142857,Stephen Ireland,1.2712215498156485
2014,76.25,Stephen Ireland,1.2274869501870413
2015,75.66666666666667,Stephen Ireland,1.1481167508610506
2016,75.0,Stephen Ireland,1.0574079516313457
2007,80.0,Sylvain Distin,1.7377239458541285
2008,78.0,Sylvain Distin,1.4655975481650154
2009,78.0,Sylvain Distin,1.4655975481650154
2010,75.5,Sylvain Distin,1.125439551053624
2011,77.5,Sylvain Distin,1.3975659487427372
2012,76.0,Sylvain Distin,1.1934711504759021
2013,77.0,Sylvain Distin,1.3295343493204588
2014,77.0,Sylvain Distin,1.3295343493204588
2015,76.66666666666667,Sylvain Distin,1.2841799497056072
2007,77.0,Emre Belozoglu,1.3295343493204588
2008,76.0,Emre Belozoglu,1.1934711504759021
2009,77.0,Emre Belozoglu,1.3295343493204588
2010,80.0,Emre Belozoglu,1.7377239458541285
2011,80.0,Emre Belozoglu,1.7377239458541285
2012,81.0,Emre Belozoglu,1.8737871446986851
2013,79.2,Emre Belozoglu,1.6288733867784837
2014,78.33333333333333,Emre Belozoglu,1.510951947779867
2015,76.25,Emre Belozoglu,1.2274869501870413
2007,82.0,Scott Parker,2.0098503435432415
2008,80.0,Scott Parker,1.7377239458541285
2009,79.0,Scott Parker,1.601660747009572
2010,78.0,Scott Parker,1.4655975481650154
2011,80.5,Scott Parker,1.805755545276407
2012,82.5,Scott Parker,2.07788194296552
2013,79.85714285714286,Scott Parker,1.7182863460191924
2014,77.0,Scott Parker,1.3295343493204588
2015,76.0,Scott Parker,1.1934711504759021
2016,75.0,Scott Parker,1.0574079516313457
2007,83.0,Shay Given,2.1459135423877984
2008,83.0,Shay Given,2.1459135423877984
2009,83.5,Shay Given,2.2139451418100764
2010,84.0,Shay Given,2.281976741232355
2011,81.5,Shay Given,1.9418187441209633
2012,81.0,Shay Given,1.8737871446986851
2013,76.85714285714286,Shay Given,1.3100967494855227
2014,74.66666666666667,Shay Given,1.0120535520164942
2015,75.0,Shay Given,1.0574079516313457
2007,76.5,Shola Ameobi,1.2615027498981806
2010,76.5,Stephen Carr,1.2615027498981806
2011,75.5,Stephen Carr,1.125439551053624
2011,75.5,Steve Harper,1.125439551053624
2007,78.0,Steven Taylor,1.4655975481650154
2008,77.0,Steven Taylor,1.3295343493204588
2009,75.0,Steven Taylor,1.0574079516313457
2010,75.0,Steven Taylor,1.0574079516313457
2011,76.0,Steven Taylor,1.1934711504759021
2012,76.0,Steven Taylor,1.1934711504759021
2013,76.0,Steven Taylor,1.1934711504759021
2014,75.0,Steven Taylor,1.0574079516313457
2015,75.5,Steven Taylor,1.125439551053624
2016,76.0,Steven Taylor,1.1934711504759021
2012,78.5,Tim Krul,1.5336291475872936
2013,79.0,Tim Krul,1.601660747009572
2014,79.0,Tim Krul,1.601660747009572
2015,78.66666666666667,Tim Krul,1.5563063473947205
2016,78.0,Tim Krul,1.4655975481650154
2009,76.0,Titus Bramble,1.1934711504759021
2010,75.0,Leonardo Bonucci,1.0574079516313457
2011,78.5,Leonardo Bonucci,1.5336291475872936
2012,79.0,Leonardo Bonucci,1.601660747009572
2013,79.92307692307692,Leonardo Bonucci,1.7272575459430084
2014,79.125,Leonardo Bonucci,1.6186686468651414
2015,81.125,Leonardo Bonucci,1.8907950445542547
2016,83.0,Leonardo Bonucci,2.1459135423877984
2007,76.0,Andrew O'Brien,1.1934711504759021
2007,78.5,Matthew Taylor,1.5336291475872936
2008,77.0,Matthew Taylor,1.3295343493204588
2009,77.0,Matthew Taylor,1.3295343493204588
2010,75.5,Matthew Taylor,1.125439551053624
2010,77.5,Diego Castro,1.3975659487427372
2011,79.0,Diego Castro,1.601660747009572
2013,76.33333333333333,Diego Castro,1.2388255500907537
2014,76.5,Diego Castro,1.2615027498981806
2015,77.0,Diego Castro,1.3295343493204588
2016,75.5,Diego Castro,1.125439551053624
2012,75.0,Abel Aguilar,1.0574079516313457
2013,76.16666666666667,Abel Aguilar,1.216148350283329
2009,75.5,Michele Fini,1.125439551053624
2007,75.5,Gary O'Neil,1.125439551053624
2012,76.5,Michele Canini,1.2615027498981806
2008,78.0,Daniele Conti,1.4655975481650154
2009,77.0,Daniele Conti,1.3295343493204588
2010,76.0,Daniele Conti,1.1934711504759021
2011,75.0,Daniele Conti,1.0574079516313457
2012,75.0,Daniele Conti,1.0574079516313457
2013,75.0,Daniele Conti,1.0574079516313457
2014,74.6,Daniele Conti,1.0029826720935222
2007,79.0,Antonio Langella,1.601660747009572
2008,77.0,Antonio Langella,1.3295343493204588
2009,76.0,Antonio Langella,1.1934711504759021
2011,75.0,Dean Whitehead,1.0574079516313457
2012,75.0,Dean Whitehead,1.0574079516313457
2007,83.0,David Suazo,2.1459135423877984
2008,80.0,David Suazo,1.7377239458541285
2009,79.5,David Suazo,1.6696923464318503
2010,77.5,David Suazo,1.3975659487427372
2011,75.5,David Suazo,1.125439551053624
2007,76.0,Siqueira De Olivera Luciano,1.1934711504759021
2010,75.0,Andrea Mantovani,1.0574079516313457
2007,75.0,Sergio Pellissier,1.0574079516313457
2008,76.0,Sergio Pellissier,1.1934711504759021
2009,76.5,Sergio Pellissier,1.2615027498981806
2010,77.0,Sergio Pellissier,1.3295343493204588
2011,78.5,Sergio Pellissier,1.5336291475872936
2012,79.0,Sergio Pellissier,1.601660747009572
2013,76.16666666666667,Sergio Pellissier,1.216148350283329
2009,75.0,Steven Caldwell,1.0574079516313457
2007,76.0,Franco Semioli,1.1934711504759021
2008,80.0,Franco Semioli,1.7377239458541285
2009,77.0,Franco Semioli,1.3295343493204588
2010,76.5,Franco Semioli,1.2615027498981806
2011,78.0,Stuart Holden,1.4655975481650154
2012,76.5,Stuart Holden,1.2615027498981806
2007,78.0,Simone Tiribocchi,1.4655975481650154
2009,75.0,Simone Tiribocchi,1.0574079516313457
2007,77.0,Andrea Zanchetta,1.3295343493204588
2008,76.0,Andrea Zanchetta,1.1934711504759021
2007,79.0,Sergio Bernardo Almiron,1.601660747009572
2008,77.5,Sergio Bernardo Almiron,1.3975659487427372
2010,75.0,Sergio Bernardo Almiron,1.0574079516313457
2012,76.0,Sergio Bernardo Almiron,1.1934711504759021
2013,75.77777777777777,Sergio Bernardo Almiron,1.1632348840659998
2008,75.0,Stefano Lucchini,1.0574079516313457
2011,75.5,Stefano Lucchini,1.125439551053624
2012,77.0,Stefano Lucchini,1.3295343493204588
2013,75.25,Stefano Lucchini,1.0914237513424847
2015,77.5,Andrea Raggi,1.3975659487427372
2007,78.0,Cesar Sanchez,1.4655975481650154
2008,75.0,Cesar Sanchez,1.0574079516313457
2010,78.0,Cesar Sanchez,1.4655975481650154
2011,78.0,Cesar Sanchez,1.4655975481650154
2012,75.0,Cesar Sanchez,1.0574079516313457
2007,81.5,Valeri Bojinov,1.9418187441209633
2008,76.0,Valeri Bojinov,1.1934711504759021
2009,76.0,Valeri Bojinov,1.1934711504759021
2010,77.0,Valeri Bojinov,1.3295343493204588
2011,75.5,Valeri Bojinov,1.125439551053624
2008,78.0,Marco Donadel,1.4655975481650154
2009,76.5,Marco Donadel,1.2615027498981806
2007,82.0,Sebastian Frey,2.0098503435432415
2008,87.0,Sebastian Frey,2.6901663377660245
2009,86.5,Sebastian Frey,2.6221347383437466
2010,83.0,Sebastian Frey,2.1459135423877984
2011,80.5,Sebastian Frey,1.805755545276407
2012,82.0,Sebastian Frey,2.0098503435432415
2013,78.5,Sebastian Frey,1.5336291475872936
2014,75.66666666666667,Sebastian Frey,1.1481167508610506
2008,84.0,Alessandro Gamberini,2.281976741232355
2009,83.0,Alessandro Gamberini,2.1459135423877984
2010,79.0,Alessandro Gamberini,1.601660747009572
2011,77.5,Alessandro Gamberini,1.3975659487427372
2012,78.5,Alessandro Gamberini,1.5336291475872936
2013,77.66666666666667,Alessandro Gamberini,1.4202431485501639
2015,77.0,Alessandro Gamberini,1.3295343493204588
2007,81.5,Martin Joergensen,1.9418187441209633
2008,76.0,Martin Joergensen,1.1934711504759021
2008,83.0,Riccardo Montolivo,2.1459135423877984
2009,81.5,Riccardo Montolivo,1.9418187441209633
2010,80.5,Riccardo Montolivo,1.805755545276407
2011,80.0,Riccardo Montolivo,1.7377239458541285
2012,82.0,Riccardo Montolivo,2.0098503435432415
2013,83.44444444444444,Riccardo Montolivo,2.206386075207601
2014,80.6,Riccardo Montolivo,1.8193618651608616
2015,79.0,Riccardo Montolivo,1.601660747009572
2016,79.0,Riccardo Montolivo,1.601660747009572
2007,76.5,Anthony Gardner,1.2615027498981806
2015,75.5,Emil Hallfredsson,1.125439551053624
2016,75.85714285714286,Emil Hallfredsson,1.174033550640966
2009,77.0,Marton Fulop,1.3295343493204588
2010,75.0,Marton Fulop,1.0574079516313457
2007,80.5,Michael Dawson,1.805755545276407
2008,76.0,Michael Dawson,1.1934711504759021
2009,75.5,Michael Dawson,1.125439551053624
2010,79.0,Michael Dawson,1.601660747009572
2011,80.0,Michael Dawson,1.7377239458541285
2012,80.0,Michael Dawson,1.7377239458541285
2013,79.0,Michael Dawson,1.601660747009572
2014,78.66666666666667,Michael Dawson,1.5563063473947205
2015,76.5,Michael Dawson,1.2615027498981806
2016,76.0,Michael Dawson,1.1934711504759021
2007,75.0,Manuel Pasqual,1.0574079516313457
2008,76.0,Manuel Pasqual,1.1934711504759021
2009,75.0,Manuel Pasqual,1.0574079516313457
2013,76.375,Manuel Pasqual,1.244494850042611
2014,75.16666666666667,Manuel Pasqual,1.0800851514387724
