player_name,age,position,fee,fee_cleaned,year,club_name,club_involved_name,transfer_movement
Rafael van der Vaart,29.0,Attacking Midfield,£11.70m,11.7,2012,Tottenham Hotspur,Hamburger SV,out
Rafael van der Vaart,29.0,Attacking Midfield,£11.70m,11.7,2012,Hamburger SV,Spurs,in
Rafael van der Vaart,32.0,Attacking Midfield,Free transfer,0.0,2015,Hamburger SV,Real Betis,out
Rafael van der Vaart,32.0,Attacking Midfield,Free transfer,0.0,2015,Real Betis Balompié,Hamburger SV,in
Raffaele Palladino,21.0,Left Winger,Loan,0.0,2005,Juventus FC,AS Livorno,out
Raffaele Palladino,21.0,Left Winger,Loan,0.0,2005,AS Livorno,Juventus,in
Raffaele Palladino,24.0,Left Winger,£4.50m,4.5,2008,Juventus FC,Genoa,out
Raffaele Palladino,24.0,Left Winger,£4.50m,4.5,2008,Genoa CFC,Juventus,in
Raffaele Palladino,26.0,Left Winger,£5.40m,5.4,2010,Parma FC,Genoa,in
Raffaele Palladino,26.0,Left Winger,£5.40m,5.4,2010,Genoa CFC,Parma,out
Raffaele Palladino,32.0,Left Winger,£225Th.,0.225,2016,FC Crotone,Genoa,out
Raffaele Palladino,32.0,Left Winger,£225Th.,0.225,2016,Genoa CFC,Crotone,in
Rafinha,20.0,Attacking Midfield,Loan,0.0,2013,Celta de Vigo,FC Barcelona,in
Rafinha,20.0,Attacking Midfield,Loan,0.0,2013,FC Barcelona,Celta de Vigo,out
Rafinha,21.0,Attacking Midfield,"End of loanJun 30, 2014",0.0,2014,FC Barcelona,Celta de Vigo,in
Rafinha,21.0,Attacking Midfield,"End of loanJun 30, 2014",0.0,2014,Celta de Vigo,FC Barcelona,out
Rafinha,24.0,Attacking Midfield,Loan,0.0,2017,Inter Milan,FC Barcelona,in
Rafinha,24.0,Attacking Midfield,Loan,0.0,2017,FC Barcelona,Inter,out
Rafinha,24.0,Right-Back,£7.20m,7.2,2010,FC Schalke 04,Genoa,out
Rafinha,24.0,Right-Back,£7.20m,7.2,2010,Genoa CFC,FC Schalke 04,in
Rafinha,25.0,Attacking Midfield,"End of loanJun 30, 2018",0.0,2018,Inter Milan,FC Barcelona,out
Rafinha,25.0,Attacking Midfield,"End of loanJun 30, 2018",0.0,2018,FC Barcelona,Inter,in
Rafinha,25.0,Right-Back,£4.95m,4.95,2011,Bayern Munich,Genoa,in
Rafinha,25.0,Right-Back,£4.95m,4.95,2011,Genoa CFC,Bayern Munich,out
Rafinha,26.0,Attacking Midfield,Loan fee:£1.35m,1.35,2019,FC Barcelona,Celta de Vigo,out
Rafinha,26.0,Attacking Midfield,Loan fee:£1.35m,1.35,2019,Celta de Vigo,FC Barcelona,in
Rafinha,27.0,Attacking Midfield,"End of loanJul 20, 2020",0.0,2020,FC Barcelona,Celta de Vigo,in
Rafinha,27.0,Attacking Midfield,"End of loanJul 20, 2020",0.0,2020,Celta de Vigo,FC Barcelona,out
Rafinha,27.0,Attacking Midfield,Free transfer,0.0,2020,Paris Saint-Germain,FC Barcelona,in
Rafinha,27.0,Attacking Midfield,Free transfer,0.0,2020,FC Barcelona,Paris SG,out
Ragnar Klavan,23.0,Centre-Back,"End of loanJun 30, 2009",0.0,2009,AZ Alkmaar,Heracles Almelo,out
Ragnar Klavan,23.0,Centre-Back,"End of loanJun 30, 2009",0.0,2009,Heracles Almelo,AZ Alkmaar,in
Ragnar Klavan,23.0,Centre-Back,Loan,0.0,2008,AZ Alkmaar,Heracles Almelo,in
Ragnar Klavan,23.0,Centre-Back,Loan,0.0,2008,Heracles Almelo,AZ Alkmaar,out
Ragnar Klavan,23.0,Centre-Back,£450Th.,0.45,2009,AZ Alkmaar,Heracles Almelo,in
Ragnar Klavan,23.0,Centre-Back,£450Th.,0.45,2009,Heracles Almelo,AZ Alkmaar,out
Ragnar Klavan,26.0,Centre-Back,£225Th.,0.225,2012,AZ Alkmaar,FC Augsburg,out
Ragnar Klavan,26.0,Centre-Back,£225Th.,0.225,2012,FC Augsburg,AZ Alkmaar,in
Ragnar Klavan,30.0,Centre-Back,£4.50m,4.5,2016,Liverpool FC,FC Augsburg,in
Ragnar Klavan,30.0,Centre-Back,£4.50m,4.5,2016,FC Augsburg,Liverpool,out
Ragnar Klavan,32.0,Centre-Back,£1.37m,1.37,2018,Liverpool FC,Cagliari Calcio,out
Ragnar Klavan,32.0,Centre-Back,£1.37m,1.37,2018,Cagliari Calcio,Liverpool,in
Raman Chibsah,20.0,Central Midfield,£4.50m,4.5,2013,Parma FC,Sassuolo,out
Raman Chibsah,20.0,Central Midfield,£4.50m,4.5,2013,US Sassuolo,Parma,in
Raman Chibsah,22.0,Central Midfield,Loan,0.0,2015,US Sassuolo,Frosinone,out
Raman Chibsah,22.0,Central Midfield,Loan,0.0,2015,Frosinone Calcio,Sassuolo,in
Raman Chibsah,24.0,Central Midfield,£900Th.,0.9,2017,Benevento Calcio,Sassuolo,in
Raman Chibsah,24.0,Central Midfield,£900Th.,0.9,2017,US Sassuolo,Benevento,out
Ramires,23.0,Central Midfield,£19.80m,19.8,2010,Chelsea FC,Benfica,in
Ramires,23.0,Central Midfield,£19.80m,19.8,2010,SL Benfica,Chelsea,out
Raphael Martinho,23.0,Left Midfield,Loan,0.0,2011,AC Cesena,Catania,in
Raphael Martinho,23.0,Left Midfield,Loan,0.0,2011,Calcio Catania,Cesena,out
Raphael Martinho,25.0,Left Midfield,£810Th.,0.81,2013,Calcio Catania,Hellas Verona,out
Raphael Martinho,25.0,Left Midfield,£810Th.,0.81,2013,Hellas Verona,Catania,in
Raphael Schäfer,28.0,Goalkeeper,£1.80m,1.8,2007,1.FC Nuremberg,VfB Stuttgart,out
Raphael Schäfer,28.0,Goalkeeper,£1.80m,1.8,2007,VfB Stuttgart,1.FC Nuremberg,in
Raphinha,21.0,Right Winger,£5.85m,5.85,2018,Sporting CP,Vit. Guimarães,in
Raphinha,21.0,Right Winger,£5.85m,5.85,2018,Vitória Guimarães SC,Sporting CP,out
Raphinha,22.0,Right Winger,£18.90m,18.9,2019,Stade Rennais FC,Sporting CP,in
Raphinha,22.0,Right Winger,£18.90m,18.9,2019,Sporting CP,Stade Rennais,out
Raphinha,23.0,Right Winger,£16.72m,16.72,2020,Leeds United,Stade Rennais,in
Raphinha,23.0,Right Winger,£16.72m,16.72,2020,Stade Rennais FC,Leeds,out
Rasmus Lindgren,20.0,Centre-Back,Loan,0.0,2005,Ajax Amsterdam,FC Groningen,out
Rasmus Lindgren,20.0,Centre-Back,Loan,0.0,2005,FC Groningen,Ajax,in
Rasmus Lindgren,21.0,Centre-Back,"End of loanJun 30, 2006",0.0,2006,Ajax Amsterdam,FC Groningen,in
Rasmus Lindgren,21.0,Centre-Back,"End of loanJun 30, 2006",0.0,2006,FC Groningen,Ajax,out
Rasmus Lindgren,21.0,Centre-Back,£225Th.,0.225,2006,Ajax Amsterdam,FC Groningen,out
Rasmus Lindgren,21.0,Centre-Back,£225Th.,0.225,2006,FC Groningen,Ajax,in
Rasmus Lindgren,23.0,Centre-Back,£2.25m,2.25,2007,Ajax Amsterdam,FC Groningen,in
Rasmus Lindgren,23.0,Centre-Back,£2.25m,2.25,2007,FC Groningen,Ajax,out
Ray Houghton,30.0,Central Midfield,£969Th.,0.9690000000000001,1992,Aston Villa,Liverpool,in
Ray Houghton,30.0,Central Midfield,£969Th.,0.9690000000000001,1992,Liverpool FC,Aston Villa,out
Ray Houghton,33.0,Central Midfield,£323Th.,0.32299999999999995,1994,Crystal Palace,Aston Villa,in
Ray Houghton,33.0,Central Midfield,£323Th.,0.32299999999999995,1994,Aston Villa,Crystal Palace,out
Razak Boukari,23.0,Right Winger,£4.50m,4.5,2010,RC Lens,Stade Rennais,out
Razak Boukari,23.0,Right Winger,£4.50m,4.5,2010,Stade Rennais FC,Lens,in
Razak Boukari,25.0,Right Winger,£3.15m,3.15,2012,Wolverhampton Wanderers,Stade Rennais,in
Razak Boukari,25.0,Right Winger,£3.15m,3.15,2012,Stade Rennais FC,Wolves,out
Raúl Albentosa,26.0,Centre-Back,Loan,0.0,2015,Derby County,Málaga CF,out
Raúl Albentosa,26.0,Centre-Back,Loan,0.0,2015,Málaga CF,Derby,in
Raúl Albentosa,26.0,Centre-Back,£540Th.,0.54,2014,Derby County,SD Eibar,in
Raúl Albentosa,26.0,Centre-Back,£540Th.,0.54,2014,SD Eibar,Derby,out
Raúl Albentosa,27.0,Centre-Back,"End of loanJun 30, 2016",0.0,2016,Derby County,Málaga CF,in
Raúl Albentosa,27.0,Centre-Back,"End of loanJun 30, 2016",0.0,2016,Málaga CF,Derby,out
Raúl Albentosa,27.0,Centre-Back,£720Th.,0.72,2016,Derby County,Dep. La Coruña,out
Raúl Albentosa,27.0,Centre-Back,£720Th.,0.72,2016,Deportivo de La Coruña,Derby,in
Raúl Albiol,18.0,Centre-Back,Loan,0.0,2004,Valencia CF,Getafe,out
Raúl Albiol,18.0,Centre-Back,Loan,0.0,2004,Getafe CF,Valencia,in
Raúl Albiol,19.0,Centre-Back,"End of loanJun 30, 2005",0.0,2005,Getafe CF,Valencia,out
Raúl Albiol,19.0,Centre-Back,"End of loanJun 30, 2005",0.0,2005,Valencia CF,Getafe,in
Raúl Albiol,23.0,Centre-Back,£13.50m,13.5,2009,Valencia CF,Real Madrid,out
Raúl Albiol,23.0,Centre-Back,£13.50m,13.5,2009,Real Madrid,Valencia,in
Raúl Albiol,27.0,Centre-Back,£10.80m,10.8,2013,SSC Napoli,Real Madrid,in
Raúl Albiol,27.0,Centre-Back,£10.80m,10.8,2013,Real Madrid,SSC Napoli,out
Raúl Albiol,33.0,Centre-Back,£4.50m,4.5,2019,SSC Napoli,Villarreal,out
Raúl Albiol,33.0,Centre-Back,£4.50m,4.5,2019,Villarreal CF,SSC Napoli,in
Raúl Bobadilla,30.0,Centre-Forward,£1.80m,1.8,2017,Borussia Mönchengladbach,FC Augsburg,in
Raúl Bobadilla,30.0,Centre-Forward,£1.80m,1.8,2017,FC Augsburg,Bor. M'gladbach,out
Raúl García,20.0,Attacking Midfield,£11.70m,11.7,2007,Atlético Madrid,CA Osasuna,in
Raúl García,20.0,Attacking Midfield,£11.70m,11.7,2007,CA Osasuna,Atlético Madrid,out
Raúl García,25.0,Attacking Midfield,"End of loanJun 30, 2012",0.0,2012,Atlético Madrid,CA Osasuna,in
Raúl García,25.0,Attacking Midfield,"End of loanJun 30, 2012",0.0,2012,CA Osasuna,Atlético Madrid,out
Raúl García,25.0,Attacking Midfield,Loan,0.0,2011,Atlético Madrid,CA Osasuna,out
Raúl García,25.0,Attacking Midfield,Loan,0.0,2011,CA Osasuna,Atlético Madrid,in
Raúl García,29.0,Attacking Midfield,£7.20m,7.2,2015,Atlético Madrid,Athletic,out
Raúl García,29.0,Attacking Midfield,£7.20m,7.2,2015,Athletic Bilbao,Atlético Madrid,in
Raúl Jiménez,24.0,Centre-Forward,£19.80m,19.8,2015,SL Benfica,Atlético Madrid,in
Raúl Jiménez,24.0,Centre-Forward,£19.80m,19.8,2015,Atlético Madrid,Benfica,out
Raúl Jiménez,27.0,Centre-Forward,Loan fee:£2.70m,2.7,2018,Wolverhampton Wanderers,Benfica,in
Raúl Jiménez,27.0,Centre-Forward,Loan fee:£2.70m,2.7,2018,SL Benfica,Wolves,out
Raúl Jiménez,28.0,Centre-Forward,"End of loanJun 30, 2019",0.0,2019,Wolverhampton Wanderers,Benfica,out
Raúl Jiménez,28.0,Centre-Forward,"End of loanJun 30, 2019",0.0,2019,SL Benfica,Wolves,in
Raúl Jiménez,28.0,Centre-Forward,£34.20m,34.2,2019,Wolverhampton Wanderers,Benfica,in
Raúl Jiménez,28.0,Centre-Forward,£34.20m,34.2,2019,SL Benfica,Wolves,out
Raúl Meireles,21.0,Central Midfield,Free transfer,0.0,2004,FC Porto,Boavista,in
Raúl Meireles,21.0,Central Midfield,Free transfer,0.0,2004,Boavista FC,FC Porto,out
Raúl Meireles,27.0,Central Midfield,£11.70m,11.7,2010,Liverpool FC,FC Porto,in
Raúl Meireles,27.0,Central Midfield,£11.70m,11.7,2010,FC Porto,Liverpool,out
Raúl Meireles,28.0,Central Midfield,£12.15m,12.15,2011,Chelsea FC,Liverpool,in
Raúl Meireles,28.0,Central Midfield,£12.15m,12.15,2011,Liverpool FC,Chelsea,out
Raúl de Tomás,23.0,Centre-Forward,Loan fee:£900Th.,0.9,2018,Real Madrid,Rayo Vallecano,out
Raúl de Tomás,23.0,Centre-Forward,Loan fee:£900Th.,0.9,2018,Rayo Vallecano,Real Madrid,in
Raúl de Tomás,24.0,Centre-Forward,£18.00m,18.0,2019,SL Benfica,Real Madrid,in
Raúl de Tomás,24.0,Centre-Forward,£18.00m,18.0,2019,Real Madrid,Benfica,out
Raúl de Tomás,25.0,Centre-Forward,£20.25m,20.25,2019,SL Benfica,Espanyol,out
Raúl de Tomás,25.0,Centre-Forward,£20.25m,20.25,2019,RCD Espanyol Barcelona,Benfica,in
Reginaldo,23.0,Centre-Forward,£4.05m,4.05,2007,ACF Fiorentina,Parma,out
Reginaldo,23.0,Centre-Forward,£4.05m,4.05,2007,Parma FC,Fiorentina,in
Reginaldo,25.0,Centre-Forward,£4.05m,4.05,2009,Parma FC,Siena,out
Reginaldo,25.0,Centre-Forward,£4.05m,4.05,2009,AC Siena,Parma,in
Remco van der Schaaf,20.0,Centre-Back,Loan,0.0,1999,Fortuna Sittard,Vitesse,in
Remco van der Schaaf,20.0,Centre-Back,Loan,0.0,1999,Vitesse Arnhem,Fortuna Sittard,out
Remco van der Schaaf,21.0,Centre-Back,"End of loanJun 30, 2000",0.0,2000,Fortuna Sittard,Vitesse,out
Remco van der Schaaf,21.0,Centre-Back,"End of loanJun 30, 2000",0.0,2000,Vitesse Arnhem,Fortuna Sittard,in
Remco van der Schaaf,23.0,Centre-Back,£2.70m,2.7,2002,PSV Eindhoven,Vitesse,in
Remco van der Schaaf,23.0,Centre-Back,£2.70m,2.7,2002,Vitesse Arnhem,PSV Eindhoven,out
Remco van der Schaaf,26.0,Centre-Back,£207Th.,0.207,2005,PSV Eindhoven,Vitesse,out
Remco van der Schaaf,26.0,Centre-Back,£207Th.,0.207,2005,Vitesse Arnhem,PSV Eindhoven,in
Remco van der Schaaf,29.0,Centre-Back,Free transfer,0.0,2008,Vitesse Arnhem,Burnley,out
Remco van der Schaaf,29.0,Centre-Back,Free transfer,0.0,2008,Burnley FC,Vitesse,in
Renat Sabitov,21.0,Defensive Midfield,£180k,0.18,2006,Spartak Moscow,Saturn,in
Renat Sabitov,21.0,Defensive Midfield,£180k,0.18,2006,Saturn Ramenskoe,Spartak Moscow,out
Renat Sabitov,23.0,Defensive Midfield,"End of loanDec 31, 2008",0.0,2008,FK Khimki,Spartak Moscow,out
Renat Sabitov,23.0,Defensive Midfield,"End of loanDec 31, 2008",0.0,2008,Spartak Moscow,Khimki,in
Renat Sabitov,23.0,Defensive Midfield,Loan,0.0,2008,FK Khimki,Spartak Moscow,in
Renat Sabitov,23.0,Defensive Midfield,Loan,0.0,2008,Spartak Moscow,Khimki,out
Renat Sabitov,25.0,Defensive Midfield,£900k,0.9,2010,Spartak Moscow,Tom Tomsk,out
Renat Sabitov,25.0,Defensive Midfield,£900k,0.9,2010,Tom Tomsk,Spartak Moscow,in
Renato Sanches,18.0,Central Midfield,£31.50m,31.5,2016,Bayern Munich,Benfica,in
Renato Sanches,18.0,Central Midfield,£31.50m,31.5,2016,SL Benfica,Bayern Munich,out
Renato Sanches,20.0,Central Midfield,"End of loanJun 30, 2018",0.0,2018,Swansea City,Bayern Munich,out
Renato Sanches,20.0,Central Midfield,"End of loanJun 30, 2018",0.0,2018,Bayern Munich,Swansea,in
Renato Sanches,20.0,Central Midfield,Loan fee:£7.65m,7.65,2017,Swansea City,Bayern Munich,in
Renato Sanches,20.0,Central Midfield,Loan fee:£7.65m,7.65,2017,Bayern Munich,Swansea,out
Renato Sanches,22.0,Central Midfield,£18.00m,18.0,2019,LOSC Lille,Bayern Munich,in
Renato Sanches,22.0,Central Midfield,£18.00m,18.0,2019,Bayern Munich,LOSC Lille,out
Rene Krhin,20.0,Central Midfield,£2.25m,2.25,2010,Bologna FC 1909,Inter,in
Rene Krhin,20.0,Central Midfield,£2.25m,2.25,2010,FC Internazionale,Bologna,out
Rene Krhin,24.0,Central Midfield,Loan fee:£450Th.,0.45,2014,Inter Milan,Córdoba CF,out
Rene Krhin,24.0,Central Midfield,Loan fee:£450Th.,0.45,2014,Córdoba CF,Inter,in
Rene Krhin,25.0,Central Midfield,£1.17m,1.17,2015,Inter Milan,Granada CF,out
Rene Krhin,25.0,Central Midfield,£1.17m,1.17,2015,Granada CF,Inter,in
Reynald Pedros,24.0,Left Midfield,£1.80m,1.8,1996,FC Nantes,Marseille,out
Reynald Pedros,24.0,Left Midfield,£1.80m,1.8,1996,Olympique Marseille,FC Nantes,in
Reynald Pedros,25.0,Left Midfield,Loan,0.0,1997,SSC Napoli,AC Parma,in
Reynald Pedros,25.0,Left Midfield,Loan,0.0,1997,AC Parma,SSC Napoli,out
Reynald Pedros,25.0,Left Midfield,£2.97m,2.97,1996,Olympique Marseille,AC Parma,out
Reynald Pedros,25.0,Left Midfield,£2.97m,2.97,1996,AC Parma,Marseille,in
Reynald Pedros,26.0,Left Midfield,Loan,0.0,1997,Olympique Lyon,AC Parma,in
Reynald Pedros,26.0,Left Midfield,Loan,0.0,1997,AC Parma,Olympique Lyon,out
Reynald Pedros,27.0,Left Midfield,Free transfer,0.0,1999,Montpellier HSC,AC Parma,in
Reynald Pedros,27.0,Left Midfield,Free transfer,0.0,1999,AC Parma,Montpellier,out
Rhoys Wiggins,27.0,Left-Back,£900Th.,0.9,2015,Charlton Athletic,Sheff Wed,out
Rhoys Wiggins,27.0,Left-Back,£900Th.,0.9,2015,Sheffield Wednesday,Charlton,in
Rhoys Wiggins,28.0,Left-Back,Loan,0.0,2016,Birmingham City,Bournemouth,in
Rhoys Wiggins,28.0,Left-Back,Loan,0.0,2016,AFC Bournemouth,Birmingham,out
Rhoys Wiggins,28.0,Left-Back,£234Th.,0.23399999999999999,2015,Sheffield Wednesday,Bournemouth,out
Rhoys Wiggins,28.0,Left-Back,£234Th.,0.23399999999999999,2015,AFC Bournemouth,Sheff Wed,in
Rhoys Wiggins,29.0,Left-Back,"End of loanJan 2, 2017",0.0,2016,Birmingham City,Bournemouth,out
Rhoys Wiggins,29.0,Left-Back,"End of loanJan 2, 2017",0.0,2016,AFC Bournemouth,Birmingham,in
Ricardo,27.0,Attacking Midfield,£630k,0.63,2008,FK Moskau,Spartak Nalchik,in
Ricardo,27.0,Attacking Midfield,£630k,0.63,2008,Spartak Nalchik,FK Moskau,out
Ricardo,27.0,Goalkeeper,£630Th.,0.63,2003,Sporting CP,Boavista,in
Ricardo,27.0,Goalkeeper,£630Th.,0.63,2003,Boavista FC,Sporting CP,out
Ricardo,30.0,Goalkeeper,£2.00m,2.0,2002,Manchester United,Real Valladolid,in
Ricardo,30.0,Goalkeeper,£2.00m,2.0,2002,Real Valladolid CF,Man Utd,out
Ricardo,31.0,Goalkeeper,Loan,0.0,2003,Manchester United,Racing,out
Ricardo,31.0,Goalkeeper,Loan,0.0,2003,Racing Santander,Man Utd,in
Ricardo,31.0,Goalkeeper,£3.60m,3.6,2007,Sporting CP,Real Betis,out
Ricardo,31.0,Goalkeeper,£3.60m,3.6,2007,Real Betis Balompié,Sporting CP,in
Ricardo,32.0,Goalkeeper,"End of loanJun 30, 2004",0.0,2004,Manchester United,Racing,in
Ricardo,32.0,Goalkeeper,"End of loanJun 30, 2004",0.0,2004,Racing Santander,Man Utd,out
Ricardo,33.0,Goalkeeper,Free transfer,0.0,2005,Manchester United,CA Osasuna,out
Ricardo,33.0,Goalkeeper,Free transfer,0.0,2005,CA Osasuna,Man Utd,in
Ricardo,35.0,Goalkeeper,Free transfer,0.0,2011,Leicester City,Vitória Setúbal,out
Ricardo,35.0,Goalkeeper,Free transfer,0.0,2011,Vitória Setúbal FC,Leicester,in
Ricardo,36.0,Goalkeeper,Free transfer,0.0,2012,SC Olhanense,Vitória Setúbal,in
Ricardo,36.0,Goalkeeper,Free transfer,0.0,2012,Vitória Setúbal FC,Olhanense,out
Ricardo Carvalho,21.0,Centre-Back,Loan,0.0,1999,FC Porto,Vitória Setúbal,out
Ricardo Carvalho,21.0,Centre-Back,Loan,0.0,1999,Vitória Setúbal FC,FC Porto,in
Ricardo Carvalho,22.0,Centre-Back,Loan,0.0,2000,FC Porto,Alverca,out
Ricardo Carvalho,22.0,Centre-Back,Loan,0.0,2000,FC Alverca,FC Porto,in
Ricardo Carvalho,23.0,Centre-Back,"End of loanJun 30, 2001",0.0,2001,FC Porto,Alverca,in
Ricardo Carvalho,23.0,Centre-Back,"End of loanJun 30, 2001",0.0,2001,FC Alverca,FC Porto,out
Ricardo Carvalho,26.0,Centre-Back,£27.00m,27.0,2004,Chelsea FC,FC Porto,in
Ricardo Carvalho,26.0,Centre-Back,£27.00m,27.0,2004,FC Porto,Chelsea,out
Ricardo Carvalho,32.0,Centre-Back,£7.20m,7.2,2010,Chelsea FC,Real Madrid,out
Ricardo Carvalho,32.0,Centre-Back,£7.20m,7.2,2010,Real Madrid,Chelsea,in
Ricardo Carvalho,35.0,Centre-Back,Free transfer,0.0,2013,AS Monaco,Real Madrid,in
Ricardo Carvalho,35.0,Centre-Back,Free transfer,0.0,2013,Real Madrid,Monaco,out
Ricardo Costa,26.0,Centre-Back,£3.60m,3.6,2007,VfL Wolfsburg,FC Porto,in
Ricardo Costa,26.0,Centre-Back,£3.60m,3.6,2007,FC Porto,VfL Wolfsburg,out
Ricardo Costa,28.0,Centre-Back,£450Th.,0.45,2009,LOSC Lille,VfL Wolfsburg,in
Ricardo Costa,28.0,Centre-Back,£450Th.,0.45,2009,VfL Wolfsburg,LOSC Lille,out
Ricardo Costa,29.0,Centre-Back,Free transfer,0.0,2010,LOSC Lille,Valencia,out
Ricardo Costa,29.0,Centre-Back,Free transfer,0.0,2010,Valencia CF,LOSC Lille,in
Ricardo Costa,38.0,Centre-Back,Free transfer,0.0,2019,Boavista FC,Tondela,in
Ricardo Costa,38.0,Centre-Back,Free transfer,0.0,2019,CD Tondela,Boavista,out
Ricardo Fuller,24.0,Centre-Forward,£2.25m,2.25,2004,Preston North End,Portsmouth,out
Ricardo Fuller,24.0,Centre-Forward,£2.25m,2.25,2004,Portsmouth FC,Preston NE,in
Ricardo Fuller,25.0,Centre-Forward,£135Th.,0.135,2005,Southampton FC,Portsmouth,in
Ricardo Fuller,25.0,Centre-Forward,£135Th.,0.135,2005,Portsmouth FC,Southampton,out
Ricardo Fuller,26.0,Centre-Forward,"End of loanMar 1, 2006",0.0,2005,Southampton FC,Ipswich,in
Ricardo Fuller,26.0,Centre-Forward,"End of loanMar 1, 2006",0.0,2005,Ipswich Town,Southampton,out
Ricardo Fuller,26.0,Centre-Forward,Loan,0.0,2005,Southampton FC,Ipswich,out
Ricardo Fuller,26.0,Centre-Forward,Loan,0.0,2005,Ipswich Town,Southampton,in
Ricardo Fuller,26.0,Centre-Forward,£1.58m,1.58,2006,Southampton FC,Stoke City,out
Ricardo Fuller,26.0,Centre-Forward,£1.58m,1.58,2006,Stoke City,Southampton,in
Ricardo Fuller,32.0,Centre-Forward,Free transfer,0.0,2012,Charlton Athletic,Stoke City,in
Ricardo Fuller,32.0,Centre-Forward,Free transfer,0.0,2012,Stoke City,Charlton,out
Ricardo Fuller,33.0,Centre-Forward,Free transfer,0.0,2013,Charlton Athletic,Blackpool,out
Ricardo Fuller,33.0,Centre-Forward,Free transfer,0.0,2013,Blackpool FC,Charlton,in
Ricardo Fuller,34.0,Centre-Forward,Free transfer,0.0,2014,Blackpool FC,Millwall,out
Ricardo Fuller,34.0,Centre-Forward,Free transfer,0.0,2014,Millwall FC,Blackpool,in
Ricardo Jesus,22.0,Centre-Forward,£1.80m,1.8,2007,CSKA Moscow,Spartak Nalchik,in
Ricardo Jesus,22.0,Centre-Forward,£1.80m,1.8,2007,Spartak Nalchik,CSKA Moscow,out
Ricardo Jesus,25.0,Centre-Forward,"End of loanDec 1, 2010",0.0,2010,CSKA Moscow,Spartak Nalchik,in
Ricardo Jesus,25.0,Centre-Forward,"End of loanDec 1, 2010",0.0,2010,Spartak Nalchik,CSKA Moscow,out
Ricardo Jesus,25.0,Centre-Forward,Loan,0.0,2010,CSKA Moscow,Spartak Nalchik,out
Ricardo Jesus,25.0,Centre-Forward,Loan,0.0,2010,CSKA Moscow,Ponte Preta,out
Ricardo Jesus,25.0,Centre-Forward,Loan,0.0,2010,Spartak Nalchik,CSKA Moscow,in
Ricardo Oliveira,24.0,Centre-Forward,£3.60m,3.6,2004,Valencia CF,Real Betis,out
Ricardo Oliveira,24.0,Centre-Forward,£3.60m,3.6,2004,Real Betis Balompié,Valencia,in
Ricardo Oliveira,26.0,Centre-Forward,£13.50m,13.5,2006,AC Milan,Real Betis,in
Ricardo Oliveira,26.0,Centre-Forward,£13.50m,13.5,2006,Real Betis Balompié,AC Milan,out
Ricardo Oliveira,27.0,Centre-Forward,Loan fee:£1.80m,1.8,2007,AC Milan,Real Zaragoza,out
Ricardo Oliveira,27.0,Centre-Forward,Loan fee:£1.80m,1.8,2007,Real Zaragoza,AC Milan,in
Ricardo Quaresma,19.0,Right Winger,£5.72m,5.72,2003,Sporting CP,FC Barcelona,out
Ricardo Quaresma,19.0,Right Winger,£5.72m,5.72,2003,FC Barcelona,Sporting CP,in
Ricardo Quaresma,20.0,Right Winger,£5.40m,5.4,2004,FC Porto,FC Barcelona,in
Ricardo Quaresma,20.0,Right Winger,£5.40m,5.4,2004,FC Barcelona,FC Porto,out
Ricardo Quaresma,24.0,Right Winger,£22.14m,22.14,2008,FC Internazionale,FC Porto,in
Ricardo Quaresma,24.0,Right Winger,£22.14m,22.14,2008,FC Porto,Inter,out
Ricardo Quaresma,25.0,Right Winger,Loan,0.0,2008,Chelsea FC,Inter,in
Ricardo Quaresma,25.0,Right Winger,Loan,0.0,2008,FC Internazionale,Chelsea,out
Ricardo Rodríguez,24.0,Left-Back,£13.50m,13.5,2017,VfL Wolfsburg,AC Milan,out
Ricardo Rodríguez,24.0,Left-Back,£13.50m,13.5,2017,AC Milan,VfL Wolfsburg,in
Ricardo Rodríguez,27.0,Left-Back,Loan fee:£900Th.,0.9,2019,PSV Eindhoven,AC Milan,in
Ricardo Rodríguez,27.0,Left-Back,Loan fee:£900Th.,0.9,2019,AC Milan,PSV Eindhoven,out
Ricardo Rodríguez,28.0,Left-Back,£2.70m,2.7,2020,AC Milan,Torino,out
Ricardo Rodríguez,28.0,Left-Back,£2.70m,2.7,2020,Torino FC,AC Milan,in
Riccardo Meggiorini,23.0,Second Striker,£2.25m,2.25,2009,Genoa CFC,Bari,out
Riccardo Meggiorini,23.0,Second Striker,£2.25m,2.25,2009,AS Bari,Genoa,in
Riccardo Meggiorini,23.0,Second Striker,£4.50m,4.5,2009,FC Internazionale,Genoa,out
Riccardo Meggiorini,23.0,Second Striker,£4.50m,4.5,2009,Genoa CFC,Inter,in
Riccardo Meggiorini,24.0,Second Striker,£1.61m,1.61,2009,Genoa CFC,Bari,in
Riccardo Meggiorini,24.0,Second Striker,£1.61m,1.61,2009,AS Bari,Genoa,out
Riccardo Meggiorini,24.0,Second Striker,£2.70m,2.7,2010,Bologna FC 1909,Genoa,in
Riccardo Meggiorini,24.0,Second Striker,£2.70m,2.7,2010,Genoa CFC,Bologna,out
Riccardo Meggiorini,25.0,Second Striker,Loan fee:£180Th.,0.18,2011,Genoa CFC,Novara,out
Riccardo Meggiorini,25.0,Second Striker,Loan fee:£180Th.,0.18,2011,Novara Calcio 1908,Genoa,in
